,image_paths,x,y,text_index_list
19,SK-A-1559.jpg,9.369858741760254,4.762416362762451,"12,4313,188,1030,4571,3955,509,3841,367,2577,1906,4699,2629,4867,3611,2222,4405,1795,743"
20,SK-A-3231.jpg,6.991395950317383,3.30274510383606,"1665,2234,1423,728,2277,2564,1160,3574,1912,605,4724,3813,2297,748,1777,1888"
21,SK-A-1467.jpg,11.269710540771484,7.0084476470947275,"3056,2710,4525,883,1365,4697,1518,4692,2629,1560,2911,1842,1849,188,452,2056,3659,3203,850"
22,SK-A-2206.jpg,6.206747055053711,5.220682621002197,"3469,3795,3685,4664,2631,1890,2629,3300,784,3721,3607"
23,SK-A-4407.jpg,1.5604000091552734,1.8776389360427856,"1680,2168,4892,3219,2696,266,2222,1977,1912,1125,221"
24,SK-A-2689.jpg,0.3408171534538269,4.80146598815918,"1680,4392,266,2258,2222,1912,1125,221"
25,SK-A-705.jpg,1.6495512723922732,2.419877052307129,"1680,3507,4839,3753,1361,98,3567,2709,4373,1987,421,3031,3300,2222,3943,3101,1890,2629,2355,744,3968,3079,2291,3014"
26,SK-A-2048.jpg,2.7227609157562256,3.858734846115112,"2648,3263,2845,1237,3300,804,1848,898,132"
27,SK-C-108.jpg,9.88479232788086,4.814064979553223,"4313,1280,1106,3569,4578,3375,1070,495,188,635,4664,2648,356,4171"
28,SK-A-1310.jpg,1.931610107421875,3.54582953453064,"1680,3592,2733,2083,476,4104,4836,1847,4707,4171,2047,1998,2127,4502,2222,2349,3813"
29,SK-A-1134.jpg,11.27839183807373,7.040305137634277,"2268,2788,1558,4294,1365,3159,2911,1740,3102,1323,943,73"
30,SK-A-1303.jpg,1.5378897190093994,3.049386739730835,"1680,4664,4392,1532,2896,1114,2818,2573"
31,SK-A-1452.jpg,8.46735668182373,3.1635055541992188,"2150,1067,1988,3644,4804,2838,132"
32,SK-A-3178.jpg,11.486867904663086,6.110764026641847,"3352,993,804,3277,4551,3206,2056,2629,617,3528,495"
33,SK-A-3858.jpg,1.8095742464065552,4.563579082489014,"1680,4373,1381,2541,3196,3020,1338,833,4707,2557,1848,991,2222,3607,2117,2914,2349,3813"
34,SK-A-1517.jpg,-0.3306296765804291,4.757256031036377,"1680,967,1534,1491,3484,4116,266,4707,1890,2998,3834,4743,1111,1563,661,2204,3980,2222,3607,4809,1739,129"
35,SK-C-1129.jpg,5.734072685241699,2.664592027664185,"286,428,4764,228,140,2066,3448,4743,4664,1133,540,2629,1386,1151,2994,982,2222,3597,2029,2350,1786,1769,898,4900,1840,1332,2111,492,3574,2410,246"
36,SK-A-2893.jpg,5.313874244689941,3.7726590633392334,"1472,2648,4707,4171,3222,4418,2524"
37,SK-A-4565.jpg,0.29515528678894043,4.102948188781738,"1680,3579,3080,1338,1777,4043,2,598,266,130,2222,1890,2967,4849,1441,2225,4338,15,4078,1912,221,3956,1365,4337"
38,SK-C-365.jpg,5.456545352935791,6.46827507019043,"2501,3031,2738,245,3586,4142,903,2398,1087,1055,2442,3562,2932"
39,SK-A-385.jpg,5.7607364654541025,5.760685443878174,"140,4209,83,1053,3728,3998,3448,802,2994,982,2472,2576,2366,1118,2629,3462,2963,1392,4427,3197,2968,1505,1479,1938,3850,3688,125,349,4831,961,1472,3544,3987,373,4284,4349,357,4392,2648"
40,SK-A-1230.jpg,2.016836881637573,2.3754584789276123,"1680,2332,1545,2128,2492,2485,3618,798,1331,548,1504,3405,3171,4793,3031,3300,2222,3607,919,3092,2629,744"
41,SK-A-1280.jpg,0.2724315226078033,2.9537961483001713,"1680,427,813,1491,4856,266,761,2629,2355,898,3705"
42,SK-A-1977.jpg,7.086486339569093,4.62816047668457,"65,2485,263,1811,898,3407,2629,2577,1890,482,4900,3448,3661,4392,4336,3076,2963,2993,2222,2648,428,2914,3671,2047"
43,SK-C-1367.jpg,6.315622806549072,4.587196350097656,"1680,3842,2330,4449,4554,2320,2286,2023,4088,266,3989,2629,4349,4313,3463,229,478,1563,3504,1912,3813,1589"
44,SK-C-180.jpg,1.114660143852234,2.5389676094055176,"1680,3881,4095,4756,1667,3567,2040,1331,598,266,2222"
45,SK-A-2421.jpg,2.450566291809082,5.881564617156982,"1680,1176,4395,4595,3196,4753,176,266,2222,95,1264,2349,3813"
46,SK-A-4808.jpg,0.33967477083206177,5.380914688110352,"1680,4392,266,2222,1912,1125,221"
47,SK-A-3419.jpg,5.770712375640869,2.097146987915039,"3002,428,286,3884,2066,4479,1118,1505,1433,482,1044,2773,2117,2999,1472,2994,982,2222,2989,4368,4794,470"
48,SK-A-1073.jpg,5.884800910949707,5.567800998687744,"362,1098,2648,450,197,2654,2222,2963,2047,763,356,3560,4716,1216,659,2392,2050,3816,1010,3615"
49,SK-A-4863.jpg,0.34210100769996643,4.2009382247924805,"1680,77,1338,3752,1417,921,1187,835,245,266,130,2222,1122,1912,221,3956,1365,4337"
50,SK-A-1029.jpg,9.97393035888672,4.593616485595703,"517,3490,4867,4313,1141,3855,4744,2005,2629,3841,2829,188"
51,SK-A-904.jpg,1.5819602012634275,2.038514375686645,"1680,323,1373,4480,2709,1129,3648,266,2222,2868,4209,3577,1118,3862,1506"
52,SK-A-4977.jpg,10.477437973022461,6.138595104217528,"3738,993,196,690,2222,4276,924,3003,456,1291,3697,3089,4056,1020,238,2056,767,2719,1351,2629,2015,2817,3611,1025,1323,4349,1390,2559,1618,715,1586,2018,188,1206,3776,2577,4392,2692,1542,2868,1010,4719,3092,2968,1561,3263,3448,3147,1501"
53,SK-A-3910.jpg,9.444931983947754,6.11433744430542,"990,3240,1998,3018,4313,3564,4525,299,3354"
54,SK-A-2224.jpg,6.136974334716798,4.925068378448486,"3002,2777,2655,971,3584,286,498,1563,2066,428,2702,4794,4377,1153,2120,2349,3813"
55,SK-C-305.jpg,8.346996307373049,2.112855195999145,"2150,1067,712,2111,1890,3448,2602,4316,3154,3573,898,4791,4606,1223,4362,2334,3574,935,4039,1514,4298,2222,4383,4900,1719"
56,SK-A-4798.jpg,0.3749036192893982,5.32924222946167,"1680,1102,3661,4392,266,2629,1977,342,1912,1125,221"
57,SK-A-2928.jpg,8.823297500610352,3.205022096633911,"1049,4571,891,1685"
58,SK-A-1429.jpg,8.932914733886719,5.426619529724121,"1028,1005,1657,4707,226,898,4229,1300,424,4751,579,3996,1962,3544,2655,4794,2629,2697,1596,3580,1899,2222,3041,1485,4739,4349,4392,2648,468,4098,684,1560,3663,2916,2881"
59,SK-A-3800.jpg,-1.353566288948059,4.696874141693115,"1680,463,4663,1777,3706,2455,131,4793,218,3300,761,4603,2222,3607,991,2629,3352,4313,1245,1912,605,3956,2860,1,1365,3363,2004"
60,SK-A-1797.jpg,-0.2992078363895416,4.348692893981934,"1680,1064,1766,3675,649,207,2557,1848,1044,2258,2222,4707,419,3154,3079,4838,1998,2629,3607"
61,SK-A-2218.jpg,9.28886890411377,4.773771286010742,"4313,656,1020,4257,1332,3578,715,2629,1141,2829,188,3661,4171,2222"
62,SK-A-534.jpg,1.2903337478637695,2.05250883102417,"1680,2994,1861,3299,207,2549,266,2222,4727,1912,605,3956,3640,4237,1646"
63,SK-C-218.jpg,10.084415435791016,5.380853652954102,"4405,3352,12,1898,1332,1692,160,2629,1020,4006,2123,3090,1973,744,3601,1030,4834,3206"
64,SK-A-3512.jpg,8.238070487976074,3.230088233947754,"4183,4537,3806,4539,2913,605,4469,1145,2577,3891,2506,4045,462,3068,3813"
65,SK-A-4926.jpg,9.74362564086914,4.3017168045043945,"586,4207,4313,2080,3548,1789,119"
66,SK-A-4395.jpg,0.4313254356384277,4.090527057647705,"1680,4392,266,2629,1977,1912,1125,221"
67,SK-A-3380.jpg,5.764065265655518,1.955191254615784,"2973,1010,428,286,4664,2066,4282,4614,2914,2381,2086,4743,2702,125,3282"
68,BK-C-2007-1-A.jpg,6.915526866912843,4.263974189758302,"961,3031,3957,2937,3262,2600,1912,2243,4108"
69,SK-A-126.jpg,8.954524993896484,5.403541088104248,"3352,2001,3545,188,1560,3580,4392,109,2047,2222,2648,3210,3562,3795,2629,898,3407,868,4788,1481,4279,3605,2454,3455,801,495,1692,1980,228,3354"
70,SK-A-143.jpg,1.391938328742981,2.170084238052368,"1680,1609,1338,2978,3604,4036,1209,266,2222,2349,3813"
71,SK-A-132.jpg,10.5559663772583,5.372611045837402,"4313,4593,2222,1165,2968,219,2629,3545,4349,188,3090,76,905,1455"
72,SK-A-2739.jpg,1.0620803833007812,3.384734630584717,"1680,2,3020,1171,3928,3300,898,2916,2372,3288,2222,3607,3415,3975,2629"
73,SK-A-427.jpg,7.19520902633667,4.366093158721924,"338,1583,432,4747,2984,3200,4113,2083,2338,1221,2353,4409,114,2560,605,736,3117,623,1798,3813,288,1934,131"
74,SK-A-602.jpg,11.0324068069458,6.784642219543457,"2710,4525,1365,1707,1323,185,1436,4226,3439,4673,3095,1709,4349,3989,2559,3564,3623,3513,399,1906,3634,1028,2891"
75,SK-A-4064.jpg,4.580079555511475,6.367439270019531,"4209,1560,140,1680,2403,4664,1890,2083,3300,3607,1082,3541,4743,1493,2222,2584,2868,132,2916,4464"
76,SK-A-4337.jpg,0.5736949443817139,4.306620121002196,"1680,1230,1102,3661,2963,266,2258,2222,1551,4623,3813,577,1966,4185,18,1912,221,1125"
77,SK-A-140.jpg,0.21023476123809812,2.63782000541687,"1680,4748,1338,3902,1361,98,4793,3031,3300,527,3092,2222,3607,2629,2355,1133,898,132,3821,4052,3707,1190,3139,2216,4521,4349,3368,4525,2349,3813"
78,SK-A-4204.jpg,1.7356824874877932,2.062477827072144,"1680,404,1338,1831,3906,1044,2258,2629,4643,4392,427,3818,458,1284,4837,3833,3813,1912,1125,221"
79,SK-C-1368.jpg,6.324687480926514,4.60015869140625,"1680,4449,4554,2320,2083,3842,2330,266,2222,4349,4313,3463,229,478,782,1739,1912,3813,1589"
80,SK-A-3384.jpg,11.119207382202148,5.797305583953857,"3352,949,362,4756,1165,2629,3817,3053,100,4147,2724,2315,495,2359,2712,1973,1692"
81,SK-A-574.jpg,2.1771101951599117,5.647552967071532,"1680,842,4195,1768,662,3212,2541,3196,404,3880,1338,4786,266,130,2629"
82,SK-A-609.jpg,0.3319858014583588,2.689706802368164,"1680,98,2704,3579,2553,3555,2771,4793,3031,3300,419,4032,2222,3607,2629,744,4349,3368,2056,2270,3014,3968"
83,SK-A-912.jpg,1.4156148433685305,2.201666593551636,"1680,3122,1425,3300,2557,1848,2629,3607,3101,1890,2222,744,2868,3862,225,1506,2349,3813"
84,SK-A-693.jpg,0.9811651706695556,3.2464733123779297,"1680,2289,3126,3652,3300,2557,1848,1044,3601,4280,4827"
85,SK-A-1497.jpg,9.88799285888672,5.1904263496398935,"4313,3643,480,184,1560,4805,2005"
86,SK-A-4558.jpg,1.4980700016021729,1.8283072710037231,"1680,404,1338,3752,4648,1861,4766,1448,2779,71,3195,1807,266,130,2629,1912,221,3956,1365,4337"
87,SK-A-2590.jpg,3.610530853271485,2.7341396808624268,"3728,3948,2557,929,4743,2629,3607,1133,2222"
88,SK-A-533.jpg,1.1107779741287231,2.3097903728485107,"1680,77,1217,3299,207,1567,266,2222,4727,1912,605,3956,3640,4237,1646"
89,SK-A-1754.jpg,5.655609130859375,6.16030740737915,"3160,140,4672,3469,3280,3504,4849,1890,2629,2648,2047,2914,2968,3661,4392,4284,4296,3607,3448,2127,1472,2832,1040,4900,974,902,898,2222,728,34,188,3664,544,2086,4233,4791,4153,3721,3788,1465,4350,2410,132"
90,SK-A-4821.jpg,8.060432434082031,2.1731395721435547,"2150,1067,3350,1890,4316,964,1956,976,4671,3951,179,3217,4791,898,260,3484,4547,2133,4113,4576,2557,2222,3721,1814,1253,2629,3396,3154,3573,844,3973,1332,1465,1364,2697,3537,4321"
91,SK-A-1654.jpg,0.3949486613273621,3.1113157272338867,"1680,404,1338,3478,3520,3023,3760,214,1785,4793,3031,3101,2222,2355,4770,2629,3607,744,4349,3352,249,4259,2831,2349,3813"
92,SK-A-526.jpg,1.2940858602523804,2.2080295085906982,"1680,2687,408,3299,207,266,2222,4727,1912,605,3956,3640,4237,1646"
93,SK-A-3966.jpg,9.175979614257812,4.542710304260254,"1472,4779,1497,3703,1559,4327,4313,2222,1847,728,2993,4683,2629,79,1332,1044"
94,SK-A-3905.jpg,-0.4799665212631226,4.4706244468688965,"1680,576,1338,3248,4433,2487,578,3300,2557,1848,3504,4743,3607,2349,3813"
95,NG-2008-5-2.jpg,0.2074420303106308,5.227340698242188,"130,1680,4799,2884,2158,2399,2868,4089,3302,4343,955,3200,2752,4283,2578"
96,SK-A-3980.jpg,5.25100040435791,2.582261562347412,"1786,3300,804,1848,2222,3607,1739,2629,2086,4743,105,1736,1912,2592,4085,4400,2349,3813"
97,SK-C-1223.jpg,9.573925018310547,5.974388599395753,"530,3775,4058,2180,2085,117,2145,340,3675,4494,1581,245,2792,616,4744,3380,1352,231,4508,1078,3284,2629,2222,3088,4541,4405,1692,2397,225,3243,1493,2160,1128,2349,3813"
98,SK-A-3778.jpg,-0.2527155876159668,3.7916200160980233,"1680,3627,2393,2455,131,3300,2557,1848,2629,1977,761,527,1998,2222,3607,2355,919,4743,661,3091,1437,4699,4209,3577,1118,3463,4307,1365,3363,2004,318,2910,4349,2056,4052,1912,605,3956,2860,1"
99,SK-C-1105.jpg,8.129349708557129,2.004077434539795,"364,1767,2,3574,4739,802,197,1890,3573,4632,1973,712,1708,1118,3560,3721"
100,SK-A-3560.jpg,11.265473365783693,3.8939671516418457,"1122,4170,1560,1980"
101,SK-A-4848.jpg,11.017878532409668,6.2708683013916025,"3439,340,1873,3675,2495,4226,4525,524,1707,4058,495,3416,951,4761,4830,2629,3159,877,3354,3989,2559"
102,SK-A-4534.jpg,1.5459572076797483,2.712002992630005,"1680,4286,350,2455,131,2557,1848,2629,1977,761,2222,3607,898,3968,1912,605,2941,3956,2860,1,1365,3363,2004,105,4297,2485,2238,3813"
103,SK-A-990.jpg,10.835366249084473,5.36069393157959,"3352,3611,4044,117,4714,2418,3133,3448,4343,113,1712,4313,303,1020,2886,2349,3813"
104,SK-A-4081.jpg,7.269552707672119,5.507268905639648,"3211,3476,4764,4242,1488,399,1192,810,3737,80,1742,345,1952,3256,2559,1674,1520,1805,4230,4911,2217,980,2000,2409,1582,4617,598,2539,2149,2151,3261,970,4418,177,371,3521,1817,1858,1341,2356,3504,2185,3743,2222,3607,1133,2727,3392,1470,3409,4615,2629,4584,2947,4275,1551,1524,4696,633,4165,3950,3431,2568,2891,1812,4215,4108,632,2739,1958,3141,1745,3425,2339,707,2468,3273,3303,3657,517,3493,3042,3598,3410,985,3688,182,3654,2916,3938,4054,1496,50,2577,188,402,1594,2081,2982,4112,1222,3013,3872,1821,4322,3736,4827,4864,616,205,1959,2435,4675,2019,645,2660,2657,2227,2993,319,3580,4608,3879,1869,3610,544,2068,4536,3777,2053,588,2464,2950,2775,680,2391,1875,4467,3328,686,1920,3488,2870,4558,3906,1653,4692,2865,3803"
105,SK-A-179.jpg,2.4204235076904297,5.576669216156006,"1680,1489,1338,662,3196,3675,3428,77,4793,3031,3300,3610,2824,2222,3607,248,1592,2349,3813"
106,SK-A-4160.jpg,2.6164591312408447,6.364258766174316,"1680,2092,4211,1573,3196,1065,1746,266,130,2222,2349,3813"
107,SK-A-3079.jpg,7.778481960296631,6.0940608978271475,"228,140,1074,1660,650"
108,SK-A-710.jpg,0.895636260509491,3.450960397720337,"1680,4287,4575,4711,245,2557,1848,4707,898,4878"
109,SK-A-298.jpg,5.8534603118896475,5.3530540466308585,"140,2916,1274,1264,2,1195,2372,898,2611,2222,3607,3101,2143,3092,3724,2773,3415,2880,552,4450,95"
110,SK-A-9.jpg,11.063369750976562,6.6850829124450675,"1424,898,245,2924,3690,1332,1020,4101,820,1577,356,1692,1141,1323,1740,993"
111,SK-A-498.jpg,2.2006971836090092,2.349349975585937,"1680,514,1338,2055,1768,3567,2771,2557,2005,2222,366,2291,1106,980,3073,71,2029,4699,2629,4209,3577,1118,922,615,2238,3004,3844,2349,3813"
112,SK-A-4384.jpg,-0.4147739112377167,4.457341194152832,"1680,2791,1581,3395,1469,673,2557,1848,3989,2222,3019,1912,1125,221"
113,SK-A-869.jpg,6.371493339538574,4.218997001647948,"1680,2802,1489,1338,662,4640,435,3428,77,3675,649,188,1360,2714,1959,2086,4743,2914,2968,2488,4253,929,3525,1044,4890,394,3607,898,3884,4868,92,710,2222,3969,2629,2227,1433,2317,2462,4349,63,4259,4664,4727,2064,3144,555,2138,2018,1619,3150,2641,3763"
114,SK-A-4192.jpg,8.983346939086914,4.505636692047119,"457,4175,465,249,2080,4349,1206,426,3289,837,854"
115,SK-A-1635.jpg,5.208268642425537,6.567172527313232,"4835,840,2451,245,1023,2629,2222,77,1338,134,1984,1777,2636,6,2786,3592,2390,333,2228,2842,466,3744"
116,BK-NM-1010-359.jpg,6.829593181610107,3.4610488414764404,"961,4181,1459,2420,2706,3957,4783,2094,763,3190,2985,2629,2355,697,4033,4349,2222,2916,4150,2801,726,3989,204"
117,SK-A-1796.jpg,8.559207916259767,5.421639919281006,"263,3160,65,2485,249,4415,2706,2629,2222,3304,3300,2625,1560,2899,3448,356,4849,1890,3564,3544,2442,141,188,3064,607,4318,898,1547,516,1577,3800,4770,2942,1971"
118,SK-A-425.jpg,7.36725378036499,4.440679550170898,"623,737,1016,1798,1583,188,1773,1931,4169,4042,2225,4209,2640,2423,605,736,3117,3813,288,1934,131"
119,SK-A-3426.jpg,5.632575035095215,3.547974109649658,"3300,2648,4666,4218,801,1498,1890,2117,1532,4868,4734,1912,605,2488,4253,2631,3813"
120,SK-A-1168.jpg,10.389357566833496,4.642848491668701,"3685,160,4405,1929,4319,2812,2102,188,4392,4845,4075,3541,4349,3703,159,3841"
121,SK-A-4870.jpg,10.94837760925293,5.29096794128418,"3352,1942,4105,1165,1318,615,2629,2454,3455,495,3564,4301,2219,1332,303,4719,2883,4392,716,4427,2222,4446,658,3952,2760,2770,4242,4226,2931,3543,4259,2394"
122,SK-A-640.jpg,8.823901176452637,4.256767749786377,"2886,1472,4392,716,4427,4896,985,2648,3829,3088,558,2222,4349,32,4624,2047,1010,2629"
123,SK-A-3331.jpg,0.26368826627731323,2.5812010765075684,"1680,1064,2809,3675,649,1469,235,4793,3031,3300,4727,527,1998,2222,3607,2629,744,1890,3858,3525"
124,SK-A-2527.jpg,2.548744201660156,2.960403680801392,"1680,4096,2994,1763,4127,958,2101,353,3300,804,1848,1179,2222,3607,2629,744,666,421,3525,1890"
125,SK-A-5036.jpg,6.361675262451173,3.7553920745849614,"4313,2468,4349,3448,3147,4770,4259,4405,2003,1231,4470,4559,1127,802,1445,2261,2349,4282,3688,1,2213,3301,3200,4301,838,981,2963,151,3455,570,2868,2532"
126,SK-A-122.jpg,11.125024795532227,5.777262210845947,"3352,717,1004,1203,3642,188,4870,1715,4405"
127,SK-A-4681.jpg,9.138561248779297,3.2648093700408936,"1010,3806,4313,4581"
128,SK-C-1531.jpg,10.860883712768556,5.898505210876465,"4405,4313,1332,1980,1047,2629,95,2883,2648,428,2868,2239,4648,783,1692,495"
129,SK-A-4302.jpg,2.231628179550171,5.027091503143311,"1680,1850,3314,3861,1469,235,428,266,1977,2240,1338,762,1793,1912,1125,221"
130,SK-C-560.jpg,5.033859252929688,5.652731895446777,"4664,2648,1819,3260,2932,3816,1426,3385,1097,3562,229,2398,4095,2176,2629,495,2667,188,1542,1988,4772,2702,2222,1840,2111,1890"
131,SK-A-4186.jpg,6.3991050720214835,4.999016761779785,"3002,2777,4377,2655,3030,4209,428,3584,2238,129,2603,982,321"
132,SK-A-331.jpg,6.168609142303468,3.7644274234771733,"286,3597,4707,4571,4666,934,2629,3607,3789,1423,2238,3004,4416,221,4056"
133,SK-C-1460.jpg,-1.1670221090316772,4.627821922302246,"1680,1064,1469,473,3300,804,1848,3078,2587,3019,2222,3541,2270,4756,1106,3522,980,4353,3127,19,1093,3515,540,2629,1890,3916,1912,2095,2898,3049,1530,1669,986,4111,2303,4827,2446,1800"
134,SK-A-1604.jpg,7.8070640563964835,6.076259136199951,"228,140,3448,236,2222,1141,675"
135,SK-A-763.jpg,8.379176139831543,2.1481900215148926,"1214,266,4343,61,712,3573,1223,1974,2649,3782,3572,3396,1679,3528,3726,3813,807"
136,SK-A-4155.jpg,-0.025305280461907387,3.7154865264892583,"1680,4494,4848,4009,2429,1064,1766,272,1804,3300,2557,1848,2629"
137,SK-C-611.jpg,7.992110729217528,2.263554811477661,"2150,1067,1890,4316,1252,3217,4791,4496,260,3484,2557,2161,682,3973,4318,3409,4900,1966,989,4547,1364,898,2629,1111,661,3863"
138,SK-A-661.jpg,2.5936439037323,6.345479965209961,"1680,514,2474,3196,1065,3027,1483,66,245,4664,2557,1848"
139,SK-A-3959.jpg,9.248211860656738,4.364783763885498,"892,2820,89,465,4313,303,521,3010,3841,2222,2734,2554"
140,SK-A-2931.jpg,4.399586200714111,5.07496976852417,"1680,4664,1472,2648,534,884,4208,4827,1044,1749,2222,3607"
141,SK-A-192.jpg,9.752176284790039,4.5908284187316895,"240,4313,3131,2968,784,1815,1554,1637,3992,2222,1010,2047,226"
142,SK-C-1768.jpg,2.3261046409606934,5.21410083770752,"1680,1102,3661,1177,3508,3300,804,1848,295,3688,719,4376,787,2780,3044,4280,2587,4208,3268,4087,1568,3538,2136,2222,3607,482,1749,2446,1800"
143,SK-A-1549.jpg,7.794893264770508,2.393066644668579,"2150,1067,418,1890,3217,450,3788,2161,682,2697,2133,1689,3223,4318,1966,202"
144,SK-A-362.jpg,10.339522361755373,5.9188971519470215,"4405,3352,2735,399,356,1560,3544,2655,2222,495,2574,1692,3354,2559,1004"
145,SK-A-3338.jpg,5.745094299316406,6.170197486877441,"3504,3280,2485,140,4392,4336,1398,2648,34,2929,1563,2117,2222,3300,4302,438,2916,3368,2629,188,4664,2924,2868"
146,SK-A-1399.jpg,10.200870513916016,5.85414457321167,"3352,2294,3024,756,1365,2911,2702,36,3102"
147,SK-A-440.jpg,11.230234146118164,6.394807815551758,"1323,3102,2150,495,1141,4711,4279,3449,2911"
148,SK-A-1871.jpg,8.506487846374513,3.9005167484283447,"2066,2726,3546,763,2629,2358,1134"
149,SK-A-2472.jpg,11.357738494873047,4.035898208618163,"1980,1726,3535,245,4309,4860"
150,SK-C-1568.jpg,2.709324836730957,5.790519714355469,"2557,1848,1680,2648,2349,3813"
151,SK-A-1907.jpg,2.666378259658813,4.686514377593994,"1680,1428,2963,3300,125,3574,2629,3607,562,2222,2047,2097,1044,4827,1800"
152,SK-A-4752.jpg,-0.4653396308422089,4.780462741851807,"1680,1065,77,1338,839,3216,4646,3360,3068,266,645,2258,2629,1906,4668,811,1302,3813,1532,2226,1551"
153,SK-A-1849.jpg,9.474489212036133,6.261635780334473,"1717,245,4829,4118,1176,154,1195,3180,3250,2039,3540,4347,417,867,1315,898,2222,868,1869,3163,4631,4744,3963,3083,4349,1408,2571,1825"
154,SK-A-312.jpg,8.708588600158691,4.3695898056030265,"4882,3593,3971,261,2165,664,1677,3934,467,1433,940,1132,4683,2017,2629"
155,SK-A-10.jpg,11.298421859741213,7.072874069213867,"4411,4052,1323,898,1854,2629,2187,2222,2631,160"
156,SK-C-1548.jpg,11.391839981079102,4.725200176239014,"2893,1980,3397,744,3026,3564,1588,1715,2134,245,1577,3544,4719,468,3463,2629,495,2648"
157,SK-A-80.jpg,8.536273956298826,3.1588146686553955,"2028,4559,4001,4313,2021,994,1973,4568,2222"
158,SK-A-4775.jpg,1.6577104330062866,1.9042105674743648,"1680,1380,2617,895,1338,4134,3011,2557,1848,2222,991,3607,4699,4209,3577,1118,1532,2238,427,3770,557,3004,1346,1560,3956"
159,SK-A-2420.jpg,-0.3123536705970764,4.611815452575684,"1680,4753,176,1324,1579,3081,1577,2498,2529,245,266,2629,95,1264,2349,3813"
160,SK-A-4465.jpg,6.922915935516357,3.2111237049102783,"4640,938,4392,1195,1542,4301,450,2932,4027,3300,898,3329,771,4510,2560,2657,970,3813"
161,SK-A-2856.jpg,0.5009111762046814,3.4931788444519043,"1680,2603,1081,251,2776,1387,3275,3945,4674,1338,2962,815,266,130,761"
162,SK-A-4255.jpg,9.7843599319458,4.030791282653809,"4316,1707,4525,954,4897,2687,408,1338,207,3854,4021,2715,310,1115,3675,2495,226,4310,163,3654,2414,1067,3050"
163,SK-A-2964.jpg,1.5222793817520142,1.803066968917847,"1680,4392,4353,3515,1532,1355,1478,266,3310,1977,2629"
